path,tagname
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.gml3:pos,gml3:pos
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.radius,radius
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.@numArc,@numArc
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:LineString.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:LineString.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Arc.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:LineStringSegment.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.@numArc,@numArc
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.gml3:pos,gml3:pos
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.radius,radius
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.@numArc,@numArc
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.gml3:exterior.gml3:LinearRing.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:Polygon.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:LineString.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:LineString.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:LineString.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:LineString.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Arc.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:LineStringSegment.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.@numArc,@numArc
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.gml3:pos,gml3:pos
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.radius,radius
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.@numArc,@numArc
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:exterior.gml3:LinearRing.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:interior.gml3:LinearRing.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:interior.gml3:Ring.gml3:curveMember.gml3:LineString.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:interior.gml3:Ring.gml3:curveMember.gml3:LineString.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Arc.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:LineStringSegment.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.@numArc,@numArc
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.gml3:pos,gml3:pos
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.radius,radius
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.@numArc,@numArc
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Surface.gml3:patches.gml3:PolygonPatch.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:interior.gml3:LinearRing.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:LineString.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:LineString.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Arc.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:LineStringSegment.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.@numArc,@numArc
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.gml3:pos,gml3:pos
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.radius,radius
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.@numArc,@numArc
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:LineString.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:LineString.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Arc.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:LineStringSegment.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.@numArc,@numArc
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.gml3:pos,gml3:pos
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.radius,radius
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.@numArc,@numArc
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.gml3:exterior.gml3:LinearRing.gml3:posList,gml3:posList
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.gml3:MultiSurface.gml3:surfaceMember.gml3:Polygon.@srsName,@srsName
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.@dataAcquisitionMethod,@dataAcquisitionMethod
Bgt.SlopeStairsCollection.SlopeStairs.CrestLine.@azimuth,@azimuth
Bgt.BicycleParkingStations.BicycleParkingStation.Metadata.@source,@source
Bgt.BicycleParkingStations.BicycleParkingStation.Metadata.@sourceDataOwner,@sourceDataOwner
Bgt.BicycleParkingStations.BicycleParkingStation.Metadata.@localID,@localID
Bgt.BicycleParkingStations.BicycleParkingStation.Metadata.@objectEndTime,@objectEndTime
Bgt.BicycleParkingStations.BicycleParkingStation.Metadata.@relativeElevation,@relativeElevation
Bgt.BicycleParkingStations.BicycleParkingStation.Metadata.@registrationTime,@registrationTime
Bgt.BicycleParkingStations.BicycleParkingStation.Metadata.@lifeCycleStatus,@lifeCycleStatus
Bgt.BicycleParkingStations.BicycleParkingStation.Metadata.@objectBeginTime,@objectBeginTime
Bgt.BicycleParkingStations.BicycleParkingStation.Metadata.@originType,@originType
Bgt.BicycleParkingStations.BicycleParkingStation.Metadata.@isInService,@isInService
Bgt.BicycleParkingStations.BicycleParkingStation.@name,@name
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.@azimuth,@azimuth
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.@accuracy,@accuracy
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:interior.gml3:LinearRing.gml3:posList,gml3:posList
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:LineString.gml3:posList,gml3:posList
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:LineString.@srsName,@srsName
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Arc.gml3:posList,gml3:posList
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:LineStringSegment.gml3:posList,gml3:posList
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.@numArc,@numArc
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.gml3:posList,gml3:posList
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.gml3:pos,gml3:pos
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.radius,radius
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.@numArc,@numArc
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:interior.gml3:Ring.gml3:curveMember.gml3:Curve.@srsName,@srsName
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:LineString.gml3:posList,gml3:posList
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:LineString.@srsName,@srsName
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Arc.gml3:posList,gml3:posList
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:LineStringSegment.gml3:posList,gml3:posList
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.@numArc,@numArc
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:Circle.gml3:posList,gml3:posList
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.gml3:pos,gml3:pos
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.radius,radius
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.gml3:segments.gml3:CircleByCenterPoint.@numArc,@numArc
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:exterior.gml3:Ring.gml3:curveMember.gml3:Curve.@srsName,@srsName
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.gml3:exterior.gml3:LinearRing.gml3:posList,gml3:posList
Bgt.BicycleParkingStations.BicycleParkingStation.Location.GeographicLocation.gml3:Polygon.@srsName,@srsName
Bgt.BicycleParkingStations.BicycleParkingStation.Location.KmRibbonLocation.@value,@value
Bgt.BicycleParkingStations.BicycleParkingStation.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Bgt.BicycleParkingStations.BicycleParkingStation.@puic,@puic
Bgt.BicycleParkingStations.BicycleParkingStation.@otherConstructionType,@otherConstructionType
Bgt.Trees.Tree.@puic,@puic
Bgt.Trees.Tree.Metadata.@source,@source
Bgt.Trees.Tree.Metadata.@sourceDataOwner,@sourceDataOwner
Bgt.Trees.Tree.Metadata.@localID,@localID
Bgt.Trees.Tree.Metadata.@objectEndTime,@objectEndTime
Bgt.Trees.Tree.Metadata.@relativeElevation,@relativeElevation
Bgt.Trees.Tree.Metadata.@registrationTime,@registrationTime
Bgt.Trees.Tree.Metadata.@lifeCycleStatus,@lifeCycleStatus
Bgt.Trees.Tree.Metadata.@objectBeginTime,@objectBeginTime
Bgt.Trees.Tree.Metadata.@originType,@originType
Bgt.Trees.Tree.Metadata.@isInService,@isInService
Bgt.Trees.Tree.@name,@name
Bgt.Trees.Tree.@imgeoType,@imgeoType
Bgt.Trees.Tree.Attribute.@value,@value
Bgt.Trees.Tree.Attribute.@name,@name
Bgt.Trees.Tree.Location.KmRibbonLocation.@value,@value
Bgt.Trees.Tree.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Bgt.Trees.Tree.Location.GeographicLocation.gml3:Point.gml3:pos,gml3:pos
